Timestamp,controller.yaw,gyro.z,mag.z,stabilizer.yaw,stateEstimate.yaw
18053,0.09095647931098938,0.04664783552289009,0.0,0.09095647931098938,0.09095647931098938
18063,0.09906332194805145,0.01695023663341999,0.0,0.09906332194805145,0.09906332194805145
18073,0.0981949046254158,0.04360302537679672,0.0,0.0981949046254158,0.0981949046254158
18083,0.09814777970314026,-0.05632779002189636,0.0,0.09814777970314026,0.09814777970314026
18093,0.08590053021907806,0.04068809747695923,0.0,0.08590053021907806,0.08590053021907806
18103,0.09641469269990921,0.14893530309200287,0.0,0.09641469269990921,0.09641469269990921
18113,0.09510351717472076,0.1813095360994339,0.0,0.09510351717472076,0.09510351717472076
18123,0.10721718519926071,-0.005081789568066597,0.0,0.10721718519926071,0.10721718519926071
18133,0.0823962539434433,0.05932169407606125,0.0,0.0823962539434433,0.0823962539434433
18143,0.09999454021453857,0.019542517140507698,0.0,0.09999454021453857,0.09999454021453857
18153,0.09931036084890366,-0.13295197486877441,0.0,0.09931036084890366,0.09931036084890366
18163,0.09957654774188995,-0.0010701909195631742,0.0,0.09957654774188995,0.09957654774188995
18173,0.0664944127202034,0.14584966003894806,0.0,0.0664944127202034,0.0664944127202034
18183,0.05876394361257553,-0.14713582396507263,0.0,0.05876394361257553,0.05876394361257553
18193,0.07456204295158386,0.026481512933969498,0.0,0.07456204295158386,0.07456204295158386
18203,0.0750039741396904,-0.07419884949922562,0.0,0.0750039741396904,0.0750039741396904
18213,0.07455527037382126,-0.008806141093373299,0.0,0.07455527037382126,0.07455527037382126
18223,0.046178337186574936,-0.2728918790817261,0.0,0.046178337186574936,0.046178337186574936
18233,0.04003654420375824,-0.10463711619377136,0.0,0.04003654420375824,0.04003654420375824
18243,0.03994716331362724,-0.0058792755007743835,0.0,0.03994716331362724,0.03994716331362724
18253,0.07086203247308731,0.06689120084047318,0.0,0.07086203247308731,0.07086203247308731
18263,0.07087036222219467,0.01468302495777607,0.0,0.07087036222219467,0.07087036222219467
18273,0.06257077306509018,0.07759381830692291,0.0,0.06257077306509018,0.06257077306509018
18283,0.07180561870336533,-0.07661139219999313,0.0,0.07180561870336533,0.07180561870336533
18293,0.0716899037361145,-0.10920511931180954,0.0,0.0716899037361145,0.0716899037361145
18303,0.07062669098377228,-0.13608050346374512,0.0,0.07062669098377228,0.07062669098377228
18313,0.06230201944708824,0.15195240080356598,0.0,0.06230201944708824,0.06230201944708824
18323,0.053901463747024536,-0.13551631569862366,0.0,0.053901463747024536,0.053901463747024536
18333,0.05375038832426071,0.0796213150024414,0.0,0.05375038832426071,0.05375038832426071
18343,0.05433838814496994,0.028187906369566917,0.0,0.05433838814496994,0.05433838814496994
18353,0.09762291610240936,-0.020345741882920265,0.0,0.09762291610240936,0.09762291610240936
18363,0.08321446180343628,0.040540918707847595,0.0,0.08321446180343628,0.08321446180343628
18373,0.09861628711223602,-0.0788942277431488,0.0,0.09861628711223602,0.09861628711223602
18383,0.09154750406742096,-0.05905929207801819,0.0,0.09154750406742096,0.09154750406742096
18393,0.09804452955722809,-0.018104922026395798,0.0,0.09804452955722809,0.09804452955722809
18403,0.08804606646299362,0.11415618658065796,0.0,0.08804606646299362,0.08804606646299362
18413,0.08178285509347916,0.18730705976486206,0.0,0.08178285509347916,0.08178285509347916
18423,0.09631448984146118,-0.028768490999937057,0.0,0.09631448984146118,0.09631448984146118
18433,0.09668330103158951,-0.009433118626475334,0.0,0.09668330103158951,0.09668330103158951
18443,0.08527866005897522,-0.10210078209638596,0.0,0.08527866005897522,0.08527866005897522
18453,0.09375080466270447,-0.19956812262535095,0.0,0.09375080466270447,0.09375080466270447
18463,0.07757224142551422,0.09209951758384705,0.0,0.07757224142551422,0.07757224142551422
18473,0.07837925106287003,-0.10477360337972641,0.0,0.07837925106287003,0.07837925106287003
18483,0.09369774907827377,0.031328149139881134,0.0,0.09369774907827377,0.09369774907827377
18493,0.08601607382297516,-0.00735387671738863,0.0,0.08601607382297516,0.08601607382297516
18503,0.09464150667190552,0.09258221089839935,0.0,0.09464150667190552,0.09464150667190552
18513,0.0940064862370491,-0.21943527460098267,0.0,0.0940064862370491,0.0940064862370491
18523,0.09282208979129791,0.16216440498828888,0.0,0.09282208979129791,0.09282208979129791
18533,0.09275491535663605,0.11071570217609406,0.0,0.09275491535663605,0.09275491535663605
18543,0.03990235552191734,-0.14975549280643463,0.0,0.03990235552191734,0.03990235552191734
18553,0.03819917514920235,-0.10755467414855957,0.0,0.03819917514920235,0.03819917514920235
18563,0.0552595779299736,-0.06351499259471893,0.0,0.0552595779299736,0.0552595779299736
18573,0.04771682247519493,0.03177738934755325,0.0,0.04771682247519493,0.04771682247519493
18583,0.047590114176273346,0.046866871416568756,0.0,0.047590114176273346,0.047590114176273346
18593,0.03433689847588539,0.08160906285047531,0.0,0.03433689847588539,0.03433689847588539
18603,0.0496244840323925,-0.07346904277801514,0.0,0.0496244840323925,0.0496244840323925
18613,0.04832744970917702,-0.07766012102365494,0.0,0.04832744970917702,0.04832744970917702
18623,0.033187344670295715,0.0472848117351532,0.0,0.033187344670295715,0.033187344670295715
18633,0.04835626110434532,0.028362562879920006,0.0,0.04835626110434532,0.04835626110434532
18643,0.04705055430531502,-0.03522937744855881,0.0,0.04705055430531502,0.04705055430531502
18653,0.04659906029701233,-0.0705120712518692,0.0,0.04659906029701233,0.04659906029701233
18663,0.04588152468204498,-0.011406123638153076,0.0,0.04588152468204498,0.04588152468204498
18673,0.0029582057613879442,-0.13060517609119415,0.0,0.0029582057613879442,0.0029582057613879442
18683,0.002247050404548645,-0.02026975527405739,0.0,0.002247050404548645,0.002247050404548645
18693,0.005368852987885475,0.09495796263217926,0.0,0.005368852987885475,0.005368852987885475
18703,0.02049396187067032,0.020857246592640877,0.0,0.02049396187067032,0.02049396187067032
18713,0.02076892741024494,0.15206506848335266,0.0,0.02076892741024494,0.02076892741024494
18723,-0.0059065199457108974,-0.02413998730480671,0.0,-0.0059065199457108974,-0.0059065199457108974
18733,-0.0018309126608073711,0.07669863104820251,0.0,-0.0018309126608073711,-0.0018309126608073711
18743,0.013275906443595886,-0.18703798949718475,0.0,0.013275906443595886,0.013275906443595886
18753,0.011925715953111649,0.09938306361436844,0.0,0.011925715953111649,0.011925715953111649
18763,-0.011198830790817738,-0.013664327561855316,0.0,-0.011198830790817738,-0.011198830790817738
18773,0.00423858966678381,0.038690268993377686,0.0,0.00423858966678381,0.00423858966678381
18783,-0.0018405310111120343,0.2621176242828369,0.0,-0.0018405310111120343,-0.0018405310111120343
18793,0.00947047583758831,-0.010994050651788712,0.0,0.00947047583758831,0.00947047583758831
18803,0.009915857575833797,-0.0898677408695221,0.0,0.009915857575833797,0.009915857575833797
18813,-0.003253510920330882,-0.06021859124302864,0.0,-0.003253510920330882,-0.003253510920330882
18823,0.004682410974055529,-0.09075145423412323,0.0,0.004682410974055529,0.004682410974055529
18833,0.004959940444678068,0.0526772104203701,0.0,0.004959940444678068,0.004959940444678068
18843,0.005787829868495464,-0.08216296881437302,0.0,0.005787829868495464,0.005787829868495464
18853,-0.018835164606571198,-0.1597343236207962,0.0,-0.018835164606571198,-0.018835164606571198
18863,-0.005683235824108124,0.06302476674318314,0.0,-0.005683235824108124,-0.005683235824108124
18873,-0.005509324837476015,0.1472644954919815,0.0,-0.005509324837476015,-0.005509324837476015
18883,-0.004992762114852667,-0.13644365966320038,0.0,-0.004992762114852667,-0.004992762114852667
